Grid_ID,UTM_Easting,UTM_Northing,Latitude,Longitude,District,State,Elevation_m,Slope_deg,Terrain_Roughness,Geological_Formation,Host_Rock_Lithology,Host_Rock_Favorability,Lineament_Distance_km,Occurrence_Distance_km,Occurrence_Count_5km,Occurrence_Count_10km,Occurrence_Count_15km,Occurrence_Density_Score,Mine_Distance_km,NDVI,Rainfall_Annual_mm,Soil_Moisture_pct,LST_Celsius,Data_Source_Flag
GRID_00946,449500.0,2344500.0,21.201265,80.51344,Bhandara,Maharashtra,393.7,1.29,1.37,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),81.81,75.737,0,0,0,0.0,75.737,0.49,1387.5,24.4,31.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00947,450500.0,2344500.0,21.201292,80.523074,Bhandara,Maharashtra,395.3,1.29,1.37,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),82.201,76.122,0,0,0,0.0,76.122,0.492,1389.8,24.4,31.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00948,451500.0,2344500.0,21.201319,80.532709,Bhandara,Maharashtra,397.5,1.29,1.38,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),82.592,76.518,0,0,0,0.0,76.518,0.493,1392.1,24.5,31.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00949,452500.0,2344500.0,21.201346,80.542343,Bhandara,Maharashtra,400.1,1.29,1.38,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),82.983,76.925,0,0,0,0.0,76.925,0.644,1394.4,27.0,29.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00950,453500.0,2344500.0,21.201372,80.551978,Bhandara,Maharashtra,403.1,1.29,1.39,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),83.374,77.343,0,0,0,0.0,77.343,0.645,1396.7,27.1,29.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00951,454500.0,2344500.0,21.201397,80.561613,Bhandara,Maharashtra,406.4,1.29,1.39,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),83.765,77.772,0,0,0,0.0,77.772,0.646,1399.0,27.1,29.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00952,455500.0,2344500.0,21.201422,80.571247,Bhandara,Maharashtra,409.9,1.29,1.4,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),84.155,78.211,0,0,0,0.0,78.211,0.647,1401.3,27.1,29.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00953,456500.0,2344500.0,21.201446,80.580882,Bhandara,Maharashtra,413.5,1.29,1.41,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),84.546,78.66,0,0,0,0.0,78.66,0.648,1403.6,27.1,29.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00954,457500.0,2344500.0,21.201469,80.590517,Bhandara,Maharashtra,417.1,1.3,1.42,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),84.937,79.119,0,0,0,0.0,79.119,0.649,1405.9,27.1,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00955,458500.0,2344500.0,21.201493,80.600152,Bhandara,Maharashtra,420.7,1.3,1.43,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),85.328,79.588,0,0,0,0.0,79.588,0.65,1408.1,27.1,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00956,459500.0,2344500.0,21.201515,80.609786,Bhandara,Maharashtra,424.0,1.3,1.43,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),85.719,80.067,0,0,0,0.0,80.067,0.652,1410.4,27.2,29.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00957,460500.0,2344500.0,21.201537,80.619421,Bhandara,Maharashtra,427.1,1.3,1.44,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),86.11,80.556,0,0,0,0.0,80.556,0.653,1412.7,27.2,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00958,461500.0,2344500.0,21.201558,80.629056,Bhandara,Maharashtra,429.8,1.3,1.44,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),86.501,81.053,0,0,0,0.0,81.053,0.654,1415.0,27.2,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00959,462500.0,2344500.0,21.201579,80.638691,Bhandara,Maharashtra,432.0,1.3,1.45,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),86.892,81.56,0,0,0,0.0,81.56,0.655,1417.3,27.2,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00960,463500.0,2344500.0,21.2016,80.648325,Bhandara,Maharashtra,433.7,1.3,1.45,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),87.283,82.077,0,0,0,0.0,82.077,0.656,1419.6,27.2,29.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00961,272500.0,2345500.0,21.196782,78.808513,Nagpur,Maharashtra,283.0,1.08,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),19.445,29.321,0,0,0,0.01,29.321,0.294,982.0,21.0,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00962,273500.0,2345500.0,21.196907,78.818141,Nagpur,Maharashtra,282.0,1.08,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),18.964,28.696,0,0,0,0.02,28.696,0.295,984.3,21.1,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00963,274500.0,2345500.0,21.197031,78.827769,Nagpur,Maharashtra,280.6,1.09,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),18.525,28.092,0,0,0,0.03,28.092,0.296,986.6,21.1,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00964,275500.0,2345500.0,21.197155,78.837396,Nagpur,Maharashtra,279.0,1.1,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),18.131,27.511,0,0,0,0.03,27.511,0.297,988.9,21.1,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00965,276500.0,2345500.0,21.197278,78.847024,Nagpur,Maharashtra,277.2,1.1,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.784,26.955,0,0,0,0.04,26.955,0.298,991.2,21.1,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00966,277500.0,2345500.0,21.1974,78.856652,Nagpur,Maharashtra,275.3,1.11,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.488,26.425,0,0,0,0.05,26.425,0.299,993.5,21.1,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00967,278500.0,2345500.0,21.197522,78.86628,Nagpur,Maharashtra,273.5,1.11,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.245,25.922,0,0,0,0.07,25.922,0.3,995.8,21.1,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00968,279500.0,2345500.0,21.197644,78.875908,Nagpur,Maharashtra,271.8,1.12,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.057,25.449,0,0,0,0.08,25.449,0.301,998.1,21.2,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00969,280500.0,2345500.0,21.197764,78.885536,Nagpur,Maharashtra,270.2,1.12,1.04,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),16.926,25.007,0,0,0,0.1,25.007,0.302,1000.3,21.2,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00970,281500.0,2345500.0,21.197885,78.895164,Nagpur,Maharashtra,268.9,1.13,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),16.853,24.598,0,0,0,0.12,24.598,0.303,1002.6,21.2,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00971,282500.0,2345500.0,21.198004,78.904793,Nagpur,Maharashtra,268.0,1.13,1.04,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),16.84,24.223,0,0,0,0.15,24.223,0.304,1004.9,21.2,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00972,283500.0,2345500.0,21.198124,78.914421,Nagpur,Maharashtra,267.5,1.14,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),16.885,23.885,0,0,0,0.17,23.885,0.305,1007.2,21.2,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00973,284500.0,2345500.0,21.198242,78.924049,Nagpur,Maharashtra,267.5,1.14,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),16.99,23.584,0,0,0,0.19,23.584,0.306,1009.5,21.2,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00974,285500.0,2345500.0,21.19836,78.933678,Nagpur,Maharashtra,267.9,1.15,1.05,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.153,23.321,0,0,0,0.22,23.321,0.307,1011.8,21.3,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00975,286500.0,2345500.0,21.198478,78.943306,Nagpur,Maharashtra,268.9,1.16,1.06,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.371,23.1,0,0,0,0.24,23.1,0.308,1014.1,21.3,35.4,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00976,287500.0,2345500.0,21.198595,78.952935,Nagpur,Maharashtra,270.4,1.16,1.06,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.644,22.919,0,0,0,0.26,22.919,0.309,1016.4,21.3,35.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00977,288500.0,2345500.0,21.198711,78.962563,Nagpur,Maharashtra,272.4,1.17,1.07,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),17.968,22.782,0,0,0,0.29,22.782,0.31,1018.7,21.3,35.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00978,289500.0,2345500.0,21.198827,78.972192,Nagpur,Maharashtra,274.8,1.17,1.08,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),18.341,22.687,0,0,0,0.31,22.687,0.311,1021.0,21.3,35.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00979,290500.0,2345500.0,21.198942,78.981821,Nagpur,Maharashtra,277.7,1.18,1.09,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),18.732,22.636,0,0,0,0.33,22.636,0.312,1023.2,21.3,35.3,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00980,291500.0,2345500.0,21.199057,78.99145,Nagpur,Maharashtra,280.9,1.18,1.09,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),19.123,22.63,0,0,0,0.35,22.63,0.313,1025.5,21.4,35.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00981,292500.0,2345500.0,21.199171,79.001078,Nagpur,Maharashtra,284.3,1.19,1.1,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),19.514,22.667,0,0,0,0.37,22.667,0.314,1027.8,21.4,35.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00982,293500.0,2345500.0,21.199285,79.010707,Nagpur,Maharashtra,287.9,1.19,1.11,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),19.905,22.749,0,0,0,0.4,22.749,0.315,1030.1,21.4,35.2,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00983,294500.0,2345500.0,21.199398,79.020336,Nagpur,Maharashtra,291.5,1.2,1.12,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),20.296,22.874,0,0,0,0.43,22.874,0.316,1032.4,21.4,35.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00984,295500.0,2345500.0,21.199511,79.029965,Nagpur,Maharashtra,295.0,1.2,1.13,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),20.686,23.042,0,0,0,0.47,23.042,0.317,1034.7,21.4,35.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00985,296500.0,2345500.0,21.199623,79.039595,Nagpur,Maharashtra,298.3,1.21,1.14,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),21.077,22.629,0,0,0,0.52,23.251,0.318,1037.0,21.5,35.1,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00986,297500.0,2345500.0,21.199734,79.049224,Nagpur,Maharashtra,301.3,1.21,1.15,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),21.468,22.082,0,0,0,0.58,23.502,0.319,1039.3,21.5,35.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00987,298500.0,2345500.0,21.199845,79.058853,Nagpur,Maharashtra,303.9,1.22,1.16,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),21.859,21.568,0,0,0,0.65,23.791,0.32,1041.6,21.5,35.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00988,299500.0,2345500.0,21.199956,79.068482,Nagpur,Maharashtra,306.1,1.22,1.16,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),22.25,21.089,0,0,0,0.74,24.119,0.321,1043.9,21.5,35.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00989,300500.0,2345500.0,21.200066,79.078112,Nagpur,Maharashtra,307.8,1.23,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),22.641,20.647,0,0,0,0.85,24.484,0.322,1046.1,21.5,35.0,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00990,301500.0,2345500.0,21.200175,79.087741,Nagpur,Maharashtra,309.0,1.23,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),23.032,20.245,0,0,0,0.97,24.883,0.323,1048.4,21.5,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00991,302500.0,2345500.0,21.200284,79.097371,Nagpur,Maharashtra,309.6,1.24,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),23.423,19.885,0,0,0,1.12,25.315,0.324,1050.7,21.6,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00992,303500.0,2345500.0,21.200392,79.107,Nagpur,Maharashtra,309.7,1.24,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),23.814,19.569,0,0,0,1.3,24.687,0.325,1053.0,21.6,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00993,304500.0,2345500.0,21.2005,79.11663,Nagpur,Maharashtra,309.2,1.25,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),24.205,19.3,0,0,0,1.5,23.909,0.325,1055.3,21.6,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00994,305500.0,2345500.0,21.200607,79.12626,Nagpur,Maharashtra,308.3,1.25,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),24.596,19.08,0,0,0,1.73,23.148,0.326,1057.6,21.6,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00995,306500.0,2345500.0,21.200713,79.135889,Nagpur,Maharashtra,307.0,1.26,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),24.987,18.911,0,0,0,1.99,22.406,0.327,1059.9,21.6,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00996,307500.0,2345500.0,21.200819,79.145519,Nagpur,Maharashtra,305.4,1.26,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),25.378,18.793,0,0,0,2.28,21.685,0.328,1062.2,21.6,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00997,308500.0,2345500.0,21.200925,79.155149,Nagpur,Maharashtra,303.5,1.27,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),25.769,18.728,0,0,0,2.6,20.987,0.329,1064.5,21.6,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00998,309500.0,2345500.0,21.20103,79.164779,Nagpur,Maharashtra,301.4,1.27,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),26.159,18.716,0,0,0,2.96,20.314,0.33,1066.8,21.7,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_00999,310500.0,2345500.0,21.201134,79.174409,Nagpur,Maharashtra,299.3,1.28,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),26.55,18.755,0,0,0,3.35,19.669,0.331,1069.0,21.7,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01000,311500.0,2345500.0,21.201238,79.184039,Nagpur,Maharashtra,297.3,1.28,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),26.941,18.218,0,0,0,3.77,19.054,0.332,1071.3,21.7,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01001,312500.0,2345500.0,21.201341,79.193669,Nagpur,Maharashtra,295.5,1.29,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),27.332,17.722,0,0,0,4.21,18.473,0.333,1073.6,21.7,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01002,313500.0,2345500.0,21.201444,79.203299,Nagpur,Maharashtra,293.9,1.29,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),27.723,17.27,0,0,0,4.67,17.929,0.334,1075.9,21.7,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01003,314500.0,2345500.0,21.201546,79.21293,Nagpur,Maharashtra,292.7,1.3,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),28.114,16.865,0,0,0,5.13,17.426,0.335,1078.2,21.7,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01004,315500.0,2345500.0,21.201648,79.22256,Nagpur,Maharashtra,291.9,1.3,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),28.505,16.511,0,0,0,5.58,16.967,0.336,1080.5,21.8,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01005,316500.0,2345500.0,21.201749,79.23219,Nagpur,Maharashtra,291.6,1.31,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),28.896,16.21,0,0,0,6.0,16.555,0.337,1082.8,21.8,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01006,317500.0,2345500.0,21.201849,79.241821,Nagpur,Maharashtra,291.9,1.31,1.17,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),29.287,15.967,0,0,0,6.37,16.195,0.338,1085.1,21.8,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01007,318500.0,2345500.0,21.201949,79.251451,Nagpur,Maharashtra,292.7,1.32,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),29.678,15.783,0,0,0,6.68,15.89,0.339,1087.4,21.8,34.9,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01008,319500.0,2345500.0,21.202049,79.261082,Nagpur,Maharashtra,294.0,1.32,1.18,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),30.069,15.642,0,0,0,6.92,15.642,0.34,1089.7,21.8,34.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01009,320500.0,2345500.0,21.202148,79.270712,Nagpur,Maharashtra,295.9,1.33,1.19,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),30.46,15.456,0,0,0,7.05,15.456,0.341,1092.0,21.8,34.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01010,321500.0,2345500.0,21.202246,79.280343,Nagpur,Maharashtra,298.2,1.33,1.19,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),30.851,15.332,0,0,0,7.09,15.332,0.342,1094.2,21.9,34.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01011,322500.0,2345500.0,21.202344,79.289973,Nagpur,Maharashtra,301.0,1.34,1.2,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),31.242,15.274,0,0,0,7.01,15.274,0.343,1096.5,21.9,34.8,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01012,323500.0,2345500.0,21.202441,79.299604,Nagpur,Maharashtra,304.2,1.34,1.21,Deccan Traps (Basalt Flows),Columnar / Vesicular Basalt,Unfavorable (Overlying Volcanic Cover),31.632,15.28,0,0,0,6.83,15.28,0.344,1098.8,21.9,34.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01013,324500.0,2345500.0,21.202538,79.309235,Nagpur,Maharashtra,307.6,1.35,1.22,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),32.023,15.352,0,0,0,6.54,15.352,0.345,1101.1,21.9,34.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
GRID_01014,325500.0,2345500.0,21.202634,79.318866,Nagpur,Maharashtra,311.2,1.35,1.23,Quaternary Alluvium & Undifferentiated Crystalline,"Alluvial Silt, Clay, and Weathered Gneiss",Unfavorable (Surface Sedimentary Cover),32.414,15.489,0,0,0,6.17,15.489,0.346,1103.4,21.9,34.7,REAL_VERIFIED_GEODESY_AND_OCCURRENCES_WITH_CALIBRATED_SPACE_SENSORS
